Post_id,Price,Bedroom,Bathroom,Sqft,Latitude,Longitude,Description,Latlng,Postal_code
 6405570555,2000.0,1.0,1.0,,43.63828,-79.401069,"
        
Beautiful 1 Bedroom + Study. Easy Access To The Gardiner & Dvp. Minutes To Queens Quay Harbour Front. Great Ammenities & South West View. (Rooftop Garden, Fitness Centre, Yoga Studio, Games Room, Theatre). Includes Locker & Parking!!!    ","43.63828,-79.401069",M5V 0C7
 6412926658,2700.0,2.0,2.0,,43.708295,-79.3971,"
        
Brand New Luxury Condo At The Heart Of Yonge And Eglinton. Great View. Very Bright. Open Concept 2 Bed, 2 Bath. 9' Ft Ceiling W/ Hardwood Floors Throughout. Huge Balcony. Amenities Incl, Courtyard, 24/7 Concierge, Full Gym, Party Room, Guest Suite. Steps Away To Restaurants, Shops, And Entertainment.    ","43.708295,-79.3971",M4P 1P9
 6412936183,3000.0,2.0,2.0,1450.0,43.665277,-79.383122,"
        
Stunning, Gorgeous Downtown Ph In Boutique Building! 1450 Sq Ft Include Large Lr/Dr And Entry Hall, Gourmet / Potlights, S/S Appl, Quartz Counters, Floor-Ceiling Mirrored Wall In Breakfast Area, Glassed-In Balcony, Spacious Master W/ 4Pc Ens, Walk-In Closet, Spacious 2nd Bd And 3Pc Across Hall Woodburning Fireplace, Behind Lr Shelve, Electric F/Pi, Rooftop Garden, Laundry, Steps To Subway, Trendy Shops, Cafes.    ","43.665277,-79.383122",M4Y 1G3
 6412948475,1850.0,1.0,1.0,,43.642247,-79.374822,"
        
Welcome To The Success Towers At 12 Yonge St. Centrally Located Within Steps To Financial Centers, Entertainment, Shopping And Sporting Venues, Floor To Ceiling Windows, Window Coverings, Steps To Union Station, Air Canada Center, Amenities Include Indoor Pool, Gym, Party Room, Squash/Basketball Court, Tennis Court, Etc. All Utilities Included.    ","43.642247,-79.374822",M5E 1W7
 6427640074,2800.0,2.0,2.0,,43.670231,-79.38077,"
        
Luxurious Fully Furnished 2 Bdrm, 2Bath Suite W/Parking & Locker @ The New X2 Condominium. Modern & Sophisticated W/An Ideal 2Bdrm Split Floorplan & 2 Full Size Bath. Gourmet Kitchen W/Island, Stainless Steel Appliances, Floor To Ceiling Windows & Designer Finishes Throughout. Enjoy Downtown Living @ Its Best. Just Steps To Yonge/Bloor Ttc Subway, Yorkville, Restaurants, Shops, Groceries, Uoft, Ryerson & Much More. Fully Furnished Unit. World Class Amenities; Beautiful Lobby W/24 Hr Conceirge, Roof Top Deck W/Outdoor Pool & Lounge, Library, Yoga/Pilates Studio, Steam Room, Party/Meeting Room, Guest Suites&Visitor Parking.    ","43.670231,-79.38077",M4Y 1V3
 6427722421,3150.0,3.0,2.0,,43.642411,-79.423728,"
        
Simply Gorgeous Sun Lit Proper 3 Bedrooms 2 Baths With Parking & Locker. Queen West Thrilling Area With Lots Of Amenities And Drake Hotel Just Across The Street. Walk To Ttc Street Car To Downtown In No Time At All. Step Into Grocery Stores, Hotels, & Restaurants In No Time. Building With 24 Hrs Concierge, Party & Meeting Room, Guest Suites, Gym & Recreation Room. Condo Is Leased Furnished With Very Sensible & Flexible Furnishings.    ","43.642411,-79.423728",M6J 0A9
 6427734088,1750.0,1.0,1.0,,43.639461,-79.39888,"
        
Fabulous 1 Bedroom Condo -Functional Layout, Open Concept, Modern Kitchen, S/S Appliances, Large Balcony. Walking Distance To Library, Sobeys, Tim Hortons, Ttc, Cn Tower, Entertainment District, Financial District, Rogers Centre, Banks & Restaurants. Great Amenities With Fitness Room, Bike Storage, Board/Media Room, Sauna Room, Party Room, Guest Suites & Visitors Parking, 24 Hrs Concierge.    ","43.639461,-79.39888",M5V 0E3
 6428142080,2600.0,2.0,2.0,800.0,43.641728,-79.379354,"
        
Brand New Luxury Condo, Spacious 2Br W/ Locker. 777 Sf, High Floor W/ City & Lake View. Direct Access To Path, Steps To Union Station, Air Canada Center, Waterfront, Shopping, Restaurants, Many Entertainments & Much More. Move-In To Enjoy.    ","43.641728,-79.379354",M5J 1B7
 6428343701,1650.0,1.0,1.0,555.0,43.71479,-79.453812,"
        
Located In The Quieter Side Of The Building Is This Very Spacious 552 Sq Ft One Bedroom At Treviso Condos Phase 2. Features Include Laminate / Ceramic Floors - No Carpet, Granite Top, 2 Walkouts To A Huge Balcony That Overlooks Planned Park And Piazza Water Bridge Feature, A Must See Floorplan.    ","43.71479,-79.453812",M6A 3C8
 6438542134,70.0,,,,43.7223,-79.4504,"
        
This is a Much Better Alternative to Hotel
This $70 Daily Guest Lodging is Available IMMEDIATELY on a Temporary Basis
This is a Vacation Home. It is a Temporary Accommodation and not a permanent home.
This is an awesome Condo
Furnished Room in a shared Awesome Two Bedroom Condo
The Room has a Comfortable Queen Mattress Bed that can conveniently sleep two people.
Room has its own Cable TV and Wireless Wi-Fi Internet. 
Room has its own Fridge, in addition to the main Fridge in the Kitchen.
Building Has Best in Class Amenities
Large Living Room and Dining
Hardwood Floors in the Entire Suite, including Bedroom
Room has a Balcony of its own with Awesome View for your Relaxation
Utilities - Water, Gas, Electricity, and Internet are all Inclusive
5 Minutes Walk to Lawrence West Subway Station
Within 1km of Yorkdale Mall (15 Minutes Walk to Yorkdale Mall)
Blocks away from Lawrence Square Mall and Yorkdale Mall
2 Minute by Train to Yorkdale Subway Station and Yorkdale Mall 
2 Minute by Train to Eglinton West Subway Station
3 Minutes by Train to Downsview Subway Station
1 Minute Drive to Allen, which leads to 401
7 Minutes by Train to Brown College
TTC Bus Stop is just in front of the Condo Building (on the spot)
The Condo Features A Concierge, Gym, Steam Room, Hot Tub, Outdoor Swimming Pool And Party Room.
Complete Kitchen Appliances with Fridge, stove and dishwasher 
Tucked Away Washer/Dryer for Laundry
This listing is governed by the Innkeepers Act
24 Hour Security and Concierge
Very Safe Neighbourhood!

ABOUT YOU
CLEAN, Quiet, Responsible, and TIDY 
Sorry, No Smokers, No Pets. 

MINIMUM OF 7 DAYS REQUIRED for the daily rate of $70. 
If there are two persons, extra $15 daily is required for the second person.
Check in is after 2:00 pm, but can be flexible. Check out is 10:00 am.

The rate is as follows for one person only: 

	7 Days and above = $70 / Day 
	4 to 6 Days = $80 / Day
	2 to 3 Days = $90 / Day
	1 Day = $110 / Day
	Monthly = $1,900
		
This rate is firm and non-negotiable. There is additional $70 for cleaning.
SERIOUS INQUIRIES ONLY: by Email or phone  
.
Phone: Six Four Seven - 893 - Eight Four Two Five
    ","43.7223,-79.4504",M6A 2R2
 6404047970,2400.0,2.0,1.0,700.0,43.63974,-79.39343,"
        
Fully Furnished Unobstructed South View Of Lake. Functional Layout 688 Sf Plus 28 Sf Balcony. Tandem Parking (Parks 2) Lots Of Building Amenities: Indoor Pool, Whirlpool, Spa, Steam Rooms, Sky Garden Lounge, Etc. Walking Distance To Rogers Centre, Cn Tower, Ttc, Sobeys, Harbour Front, Restaurants, Shopping, Banks, Etc. Den Can Be 2nd Bedroom.    ","43.63974,-79.39343",M5V 3Y5
 6404055028,2350.0,1.0,1.0,700.0,43.645797,-79.376467,"
        
Backstage Condo, Luxury 1 Br + Den, 9 Ft Ceilings, 675 Sq. Ft. + 85 Sq. Ft. Large Balcony, Unobstructed West View Of The Downtown Skyline & Cn Tower. Modern Open Concept Kitchen With High-End Built In Appliances, Granite Countertops, Floor To Ceiling Large Windows, Engineered Hardwood Flooring Thru-Out. Steps To Air Canada Ctre, Rogers Ctre, Financial & Entertainment Districts, Union Station, The ""Path"", St. Lawrence Market. Easy Access To Highways.    ","43.645797,-79.376467",M4S 2A4
 6404067429,4900.0,3.0,3.0,1503.0,43.64151,-79.372358,"
        
Luxury 1503 Sq. Ft. Townhouse. 2+1 Bedrooms* 1 Underground Parking* Modern Kitchen: Miele/Sub-Zero Appliances* 10' Ceiling Living/Dining W/ Floor To Ceiling Windows* Walk Out To Patio. Hardwood Floorings Throughout* Upstairs Features 2 Spacious Bedrooms (Master W/ 5Pc Ensuite & Heated Floor)* Large Den W/ Huge Closet (Can Be 3rd Bedroom)* Ensuite Laundry* World Class Building Facilities For Your Enjoyment.    ","43.64151,-79.372358",M5E 0A4
 6404103329,3450.0,2.0,2.0,1550.0,43.631354,-79.474497,"
        
Enjoy Sparking Views Of Lake And Glowing Sunsets From This Spacious 1550 Sq Ft 2 Bdrm 2 Bath Suite. The Open Concept Kitchen With Large Island, Living And Dining, Flows Nicely For Entertaining. Floor To Ceiling Windows, Solarium And Flooring, Luxurious Carpeting In Bdrms. Make This Suite Warm And Inviting.    ","43.631354,-79.474497",M8V 2Z6
 6404512824,2800.0,2.0,2.0,800.0,43.641879,-79.378183,"
        
Brand New Luxury 2Bedrm+2 Bathrm,51st Floor,9'Ceiling With Spectacular Panoramic Views Of Lake & Waterfront,Direct Subway Access Via Path, 1 Parking & 1 Locker, Build-In Appliances,Fireplace,Smooth Ceilings,Crown Moulding,Floor2 Ceiling Windows,Private Lobby&Express Elevators.World Class Amenities Centre,Near Highway,Lake& Union Station,Financial District. 1 Parking, 1 Locker, All Brand New Built-In Fridge, Stove & Oven, Range Hood, Dishwasher. Washer & Dryer, All Existing Electric Light Fixtures. Rent Price Including Parking Will Be $2900    ","43.641879,-79.378183",M5J 1B7
 6405015391,2000.0,1.0,1.0,,43.64269,-79.380898,"
        
Ever Dream Of Living In The Heart Of The City? Check Out This Bright, 552Sqft One Bedroom+Study Unit On The 47th Floor Of Maple Leaf Condos. Enjoy City And Lake Views From Your Large Balcony And Spa-Like Amenities From The Common Elements Such As Indoor/Outdoor Pool, Gym, Theatre Room, Lounge & Study Rooms. Connected To The P.A.T.H & Longos, Restaurants, Next To Financial District, Union Station, Upexpress, Acc, Gardiner And Everything Downtown Has To Offer.    ","43.64269,-79.380898",M5J 0A3
 6405021305,2000.0,1.0,1.0,665.0,43.625141,-79.478188,"
        
This Unit Is A Must See. Fully Furnished. Great View. Bright And Practical Floor Plan. A Large 663 Sq.Ft Suite In Lago By Monarch. View Of Both Waterfront And Cn Tower. Large Balcony With Two Walkouts. Parking Is Included. Granite Counter, Breakfast Bar And Pantry, Nine Foot Ceilings. Close To The Humber Bay Waterfront, The Mariana, Restaurants, Highways And The Street Car.Stainless Steel Appliances, Fridge, B/I Microwave, Stove, B/I Dishwasher, Washer/Dryer Unit, And One Parking And One Locker Included. Option To Rent Unfurnished. WHEN furnished it would be $2400 a month.    ","43.625141,-79.478188",M8V 0C4
 6423780299,1950.0,1.0,1.0,,43.611877,-79.557098,"
        
Spacious 1+Den Model With East Exposure, Unobstructed View Of The City, Good Size Open Concept, Eat-In Kitchen. Hardwood Flooring Through-Out. Den Can Be Used As A 2nd Bedroom Or Office With Sliding Doors. Resort Like Amenities, Guest Suites, 24Hr Concierge, Ample Visitor Parking, Quick Access To Qew/Gardiner & Hwy427, Ttc Stop At Your Door. In Close Proximity To Hospital, Shopping Centre And All Other Amenities.    ","43.611877,-79.557098",M9C 1B8
 6427236603,2050.0,1.0,1.0,,43.641759,-79.379268,"
        
Never Lived, Brand New Luxurious Harbour Plaza Residence By Menkes. 1 Bedroom Corner Unit With Large Balcony & Gorgeous City + Lake Views, Direct Access To Underground Path Connecting Downtown Core. Beautiful Night View, Within Distance To Everything Downtown, Cn Tower, Union Station, Acc, Rogers Centre, Financial & Entertainment Districts, Harbour Front, Longos, Shops & Cafes. 1 Locker Included In The Rent.    ","43.641759,-79.379268",M5J 1B7
 6427249329,3200.0,2.0,2.0,1100.0,43.639952,-79.380245,"
        
1,100Sf Condo On A 17th Floor Of 8 York St In The Heart Of Downtown Toronto. 2 Bedrooms Plus Den With Parking And Locker, 2 Washrooms. Large Dining And Living Room. Spectacular Cn Tower And South-West Views. Great Location Only Steps Away From Waterfront, Union Station, Rogers Center, Acc, Longo's. Entertainment And Financial Districts Only Minutes Away.    ","43.639952,-79.380245",M5J
 6427611140,1900.0,1.0,1.0,,43.646903,-79.400701,"
        
Gorgeous Very Functional 1-Bed Loft In The Heart Of King West! 9' Exposed Concrete Ceiling & Ductwork, Bright Large Bedroom W/ Sliding Glass Door, And Lots Of Stroage!!! Stainless Steel Appliances With Rare Gas Stove! Steps From King West & Fashion Districts, Loblaws, Joe Fresh, Winners, Lcbo Across The Street, Transit Everywhere, Restaurants, Cafes.    ","43.646903,-79.400701",M5V 3Y1
 6427619679,1900.0,1.0,1.0,605.0,43.623526,-79.48411,"
        
Better Than New Suite. Gorgeous Unobstructed View, 1 Bedroom + Media, Wood Floor Throughout. Open Concept Living And Dining Room With Walk-Out To Large Balcony. Stainless Steel Appliances. Quartz Counters In Modern Open Concept Kitchen. Parking And Locker Included. Lcbo, Metro, Highway Exits And Ttc At Your Doorstep.    ","43.623526,-79.48411",M8V 0E5
 6427631138,2800.0,2.0,2.0,,43.641759,-79.379053,"
        
Brand New Two Br Corner Unit At Harbour Plaza. Built With Path Access! Steps To Union Station, Acc, Waterfront Rogers Centre, Cn Tower And Bay St Financial District. Huge Wrap Around Balcony. Floor-Ceiling Windows, 65th Floor W/City Skyline And Lake Views! 9' Ceilings, Open-Concept Living Area, Gourmet Kitchen Features Custom-Designed Island With Engineered Quartz Countertop, Shelving, Pots Drawer, Dining Table Extension, And Five European Appliances. Top-Notch Amenities**24 Hrs Security**Locker Is Included. Parking Available For $250/M Extra.    ","43.641759,-79.379053",M5J 1B7
 6435375457,2400.0,1.0,2.0,760.0,43.645734,-79.394417,"
        
Bright And Spacious One Bedroom Plus Den (758 Sq Ft) With Two Full Bathrooms In Sought After Building, The Hudson. Located In Vibrant King/Spadina Community, Within Easy Walking Distance To Financial District. Close To Restaurants, Theatres, Night Life. 'Fresh And Wild Boutique Market' Located Directly Underneath Building. Street Car At Your Door Step.
Extras:Parking And Locker Included. Hardwood Flooring Throughout, Stainless Steel Appliances And Granite Counter Top In Kitchen. Two Full Bathrooms, Generous Den And Large Balcony. All Window Coverings And Extra Built-In Storage.    ","43.645734,-79.394417",M5V 1K3
 6435387300,2450.0,1.0,1.0,640.0,43.672163,-79.384906,"
        
Luxury Milan Condominium, Bright And Clean 1 Bedroom + Den In Prime Yorkville Rosedale Location. Panoramic South View, 9 Ft Ceiling, Modern Kitchen With S/S Appliances. Granite Counter Top, Walking Distance To Subway, Public Library, And Yorkville Shopping Centre. S/S Appliances, Fridge, Stove, Dishwasher & Microwave, Washer, Dryer, All Existing Blinds. One Parking & One Locker.    ","43.672163,-79.384906",M4W
 6435517436,2300.0,1.0,1.0,700.0,43.642827,-79.393576,"
        
Gorgeous 1+Den With Lake And City Views! Look Into The Skydome & Cn Tower. Brand New Floors, New Kitchen Cabinetry, Fresh Paint, Great For A Working Professional Or A Couple. This Building Also Has Great Amenities. Everything From An Indoor Pool, Indoor Basketball Court, Gym, Steam Rooms, Lounge, Billiards, Location, Location, Location! S/S Appliances, Beautiful View. Monthly Rent Includes Water, Heat, Hydro, Central Air Conditioning & 1 Parking Spot.    ","43.642827,-79.393576",M5V
 6435540976,3795.0,2.0,2.0,1100.0,43.706508,-79.395425,"
        
Largest Suite In The Building, Lake & Downtown View! Open Views All Around. Most Desired Floorplan, Includes 2 Parking W/ Attached Locker. Huge Wrap-Around Balcony, Chef's Kitchen, Unobstructed Views In Every Room. Tastefully Finished W/ Custom Upgrades. New 47,500 Sf. Loblaws & Lcbo In The Building! Ideal Location Next To Yonge/Eglinton Subway And Countless Shops/Restaurants/Entertainment. Brand New Building Features Stunning Resort-Style Amenities
Extras:Includes 2 Parking + 2 Lockers.    ","43.706508,-79.395425",M4S 3A4
 6435545903,2050.0,1.0,1.0,,43.669391,-79.382599,"
        
Brand New Never Lived In One Bedroom Condo In The Heart Of Downtown, Yonge & Bloor. Steps To The Subway Station & Yorkville Shopping Area. Close To Schools, Shops, 5 Star Condo Living, Open Balcony.    ","43.669391,-79.382599",M4Y 1T1
 6435278469,2600.0,1.0,1.0,700.0,43.659117,-79.382744,"
        
Aura Condominium, Tallest Residential Building In Canada!! 78 Storeys High Above The Downtown Core! Brand New, Modern Building, Sitting Atop 3 Storey Podium Of Shops & Business, Offering The Ultimate In Luxurious City Living. 1 Bedroom+ Den, 1 Bath. Spacious & Bright Suite W/Stunning Views Of Lake & City. Very Chic & Modern Style. Floor To Ceiling Windows, 9 Ft Ceiling,Open Concept,Granite Kitchen Countertop, Centre Island. Act Fast!    ","43.659117,-79.382744",M5G 1Z4
 6435297134,3600.0,2.0,2.0,1100.0,43.650645,-79.393923,"
        
Rarely Offered! Two Level, Bright And Spacious Ground Floor Unit At Queen And Soho. Low Rise Building. 2 Bed+Den (Open - Not For Third Bedroom) 1100Sf + 300Sf,Private Garden Terrace. 2 Bath. High Ceilings, Tiles Flooring (Faux Wood Finish) On Ground Floor, Laminate On Top Floor And 2nd Bedroom, Carpet In Master Bedroom And Large W/I Closet. S/S Appliances, Large Windows, 1 Parking And 1 Locker. Newly Painted, Move In Condition    ","43.650645,-79.393923",M5T
 6435303215,3850.0,3.0,2.0,1100.0,43.659365,-79.383173,"
        
This Fabulous 2 Bedroom + Den Suite Suits The Ultimate Urban Lifestyle! Boasting A 1200Sq.Ft. Functional Layout With Two Full Bathrooms, 9 Ft. Ceilings, Upgraded Appliances, Engineered Hardwood Throughout, Granite Countertops, Floor-To-Ceiling Windows With Stunning City Views! Direct Underground Access To Ttc, Path, 180,000Sq.Ft. Retail Concourse And Top Of The Line Amenities. Steps To Universities, Hospitals, Restaurants, Entertainment And Much More!    ","43.659365,-79.383173",• M5B 1S8
 6435324266,2150.0,1.0,1.0,,43.639492,-79.415059,"
        
Spacious 1 Bdrm + Den In Trendy Liberty Village. Den Is A Separate Room And Could Be Used As An Office Or Nursery. Parking And Locker Included. Available Immediately! Functional Layout With Clear West Breathtaking View Of Lake And Lv. Great Building Amenities: Indoor Pool, Gym, Concierge, Hot Tub, Sauna, Guest Suites, Visitor Parking, Party Room. Close To Restaurants, Cafes, Ttc, Metro, 5 Major Banks, Goodlife Fitness, Entertainment On King W And Much More!    ","43.639492,-79.415059",M6K 3R7
